entropy 366: 0.00124888
entropy 367: 0.00124888
entropy 368: 0.00124888
entropy 369: 0.00124888
entropy 370: 0.000868966
entropy 371: 0.000868966
entropy 372: 0.000868966
entropy 373: 0.00124888
entropy 374: 0.00124888
entropy 375: 0.00124888
entropy 376: 0.00124888
entropy 377: 0.00161355
entropy 378: 0.00124888
entropy 379: 0.00124888
entropy 380: 0.00161355
entropy 381: 0.00124888
entropy 382: 0.000868966
entropy 383: 0.000868966
entropy 384: 0.000465578
entropy 385: 1.#QNAN
entropy 386: 0.000465578
entropy 387: 0.000465578
entropy 388: 0.000465578
entropy 389: 0.000465578
entropy 390: 0.000465578
entropy 391: 1.#QNAN
entropy 392: 0.000465578
entropy 393: 0.000868966
entropy 394: 0.00124888
entropy 395: 0.00124888
entropy 396: 0.00124888
entropy 397: 0.00124888
entropy 398: 0.00124888
entropy 399: 0.00124888
entropy 400: 0.00161355
entropy 401: 0.00196689
entropy 402: 0.00196689
entropy 403: 0.00161355
entropy 404: 0.00161355
entropy 405: 0.00124888
entropy 406: 0.00124888
entropy 407: 0.000868966
entropy 408: 0.000868966
entropy 409: 0.000868966
entropy 410: 0.000868966
entropy 411: 0.000465578
entropy 412: 0.000868966
entropy 413: 0.00124888
entropy 414: 0.000868966
entropy 415: 0.00124888
entropy 416: 0.00161355
entropy 417: 0.00124888
entropy 418: 0.00124888
entropy 419: 0.00124888
entropy 420: 0.000868966
entropy 421: 0.000868966
entropy 422: 0.000868966
entropy 423: 0.000868966
entropy 424: 0.000868966
entropy 425: 0.00124888
entropy 426: 0.00124888
entropy 427: 0.00161355
entropy 428: 0.00161355
entropy 429: 0.00161355
entropy 430: 0.00124888
entropy 431: 0.000868966
entropy 432: 0.000465578
entropy 433: 0.000465578
entropy 434: 0.000868966
entropy 435: 0.000868966
entropy 436: 0.00124888
entropy 437: 0.00124888
entropy 438: 0.00124888
entropy 439: 0.000868966
entropy 440: 0.00124888
entropy 441: 0.000868966
entropy 442: 0.000868966
entropy 443: 0.000465578
entropy 444: 0.000465578
entropy 445: 1.#QNAN
entropy 446: 0.000465578
entropy 447: 0.000868966
entropy 448: 0.00124888
entropy 449: 0.00161355
entropy 450: 0.00161355
entropy 451: 0.00161355
entropy 452: 0.00161355
entropy 453: 0.00161355
entropy 454: 0.00124888
entropy 455: 0.00124888
entropy 456: 0.000868966
entropy 457: 0.000465578
entropy 458: 0.000465578
entropy 459: 0.000465578
entropy 460: 0.000465578
entropy 461: 0.000868966
entropy 462: 0.00124888
entropy 463: 0.000868966
entropy 464: 0.000868966
entropy 465: 0.000868966
entropy 466: 0.000465578
entropy 467: 0.000465578
entropy 468: 0.000868966
entropy 469: 0.00124888
entropy 470: 0.00124888
entropy 471: 0.00161355
entropy 472: 0.00161355
entropy 473: 0.00124888
entropy 474: 0.00124888
entropy 475: 0.00161355
entropy 476: 0.00124888
entropy 477: 0.000868966
entropy 478: 0.000868966
entropy 479: 0.000465578
entropy 480: 0.000465578
entropy 481: 0.000868966
entropy 482: 0.00124888
entropy 483: 0.00124888
entropy 484: 0.00124888
entropy 485: 0.00124888
entropy 486: 0.00124888
entropy 487: 0.00124888
entropy 488: 0.00124888
entropy 489: 0.00124888
entropy 490: 0.00124888
entropy 491: 0.00124888
entropy 492: 0.000868966
entropy 493: 0.000868966
entropy 494: 0.000868966
entropy 495: 0.000868966
entropy 496: 0.000465578
entropy 497: 0.000868966
entropy 498: 0.000868966
entropy 499: 0.000868966
entropy 500: 0.000868966
entropy 501: 0.000868966
entropy 502: 0.000868966
entropy 503: 0.00124888
entropy 504: 0.00161355
entropy 505: 0.00124888
entropy 506: 0.00124888
entropy 507: 0.000868966
entropy 508: 0.000868966
entropy 509: 0.000868966
entropy 510: 0.00124888
entropy 511: 0.00124888
entropy 512: 0.00124888
entropy 513: 0.00124888
entropy 514: 0.000868966
entropy 515: 0.000465578
entropy 516: 0.000868966
entropy 517: 0.00124888
entropy 518: 0.00124888
entropy 519: 0.00161355
entropy 520: 0.00196689
entropy 521: 0.00161355
entropy 522: 0.00124888
entropy 523: 0.00124888
entropy 524: 0.000868966
entropy 525: 0.000465578
entropy 526: 0.000868966
entropy 527: 0.00124888
entropy 528: 0.000868966
entropy 529: 0.00124888
entropy 530: 0.00161355
entropy 531: 0.00161355
entropy 532: 0.00161355
entropy 533: 0.00161355
entropy 534: 0.00124888
entropy 535: 0.000868966
entropy 536: 0.000465578
entropy 537: 0.000465578
entropy 538: 0.000465578
entropy 539: 0.000868966
entropy 540: 0.000868966
entropy 541: 0.000868966
entropy 542: 0.000868966
entropy 543: 0.00124888
entropy 544: 0.00124888
entropy 545: 0.00161355
entropy 546: 0.00161355
entropy 547: 0.00161355
entropy 548: 0.00161355
entropy 549: 0.00124888
entropy 550: 0.000868966
entropy 551: 0.000868966
entropy 552: 0.000465578
entropy 553: 1.#QNAN
entropy 554: 1.#QNAN
entropy 555: 0.000465578
entropy 556: 0.000868966
entropy 557: 0.000868966
entropy 558: 0.000868966
entropy 559: 0.00124888
entropy 560: 0.00124888
entropy 561: 0.000868966
entropy 562: 0.00124888
entropy 563: 0.00161355
entropy 564: 0.00124888
entropy 565: 0.000868966
entropy 566: 0.000868966
entropy 567: 0.000465578
entropy 568: 1.#QNAN
entropy 569: 0.000465578
entropy 570: 0.000868966
entropy 571: 0.00124888
entropy 572: 0.00124888
entropy 573: 0.00124888
entropy 574: 0.00124888
entropy 575: 0.00124888
entropy 576: 0.000868966
entropy 577: 0.00124888
entropy 578: 0.00124888
entropy 579: 0.00124888
entropy 580: 0.000868966
entropy 581: 0.000868966
entropy 582: 0.000868966
entropy 583: 0.000868966
entropy 584: 0.000465578
entropy 585: 0.000868966
entropy 586: 0.00124888
entropy 587: 0.000868966
entropy 588: 0.00124888
entropy 589: 0.00161355
entropy 590: 0.00161355
entropy 591: 0.00124888
entropy 592: 0.00161355
entropy 593: 0.00161355
